id,tree_type_id,maint_date,replace_date,plant_date,diameter_at_height,height,spread,grove,tree_status_id,agency_id,street_no,street,longitude,latitude
12335,43,,,07-Apr-12,,,,,,,7056,PHELPS,-119.86378,34.42997
10571,90,,,25-Apr-03,,,,,,13,7056,PHELPS,-119.86378,34.42997
12999,90,,,23-Apr-03,,,,,,,7056,PHELPS,-119.86378,34.42997
12674,2,,,06-Nov-10,,,,,,,500,Los Carneros Rd. S.,-119.86378,34.42997
11046,20,,,17-Sep-05,,,,,,8,1,WINCHESTER CANYON,-119.86378,34.42997
11047,20,,,17-Sep-05,,,,,,8,1,WINCHESTER CANYON,-119.86378,34.42997
11048,20,,,17-Sep-05,,,,,,8,1,WINCHESTER CANYON,-119.86378,34.42997
11049,20,,,17-Sep-05,,,,,,8,1,WINCHESTER CANYON,-119.86378,34.42997
11050,20,,,17-Sep-05,,,,,,8,1,WINCHESTER CANYON,-119.86378,34.42997
12291,46,,,28-Apr-12,,,,,,,7056,PHELPS,-119.86378,34.42997
12292,46,,,28-Apr-12,,,,,,,7056,PHELPS,-119.86378,34.42997
10091,39,,,21-Feb-03,,,,,,8,526,KELLOGG,-119.86378,34.42997
10092,39,,,21-Feb-03,,,,,,8,510,KELLOGG,-119.86378,34.42997
10518,39,,,14-Mar-02,,,,,,16,4590,Anita Ln.,-119.86378,34.42997
10519,39,,,14-Mar-02,,,,,,16,4590,Anita Ln.,-119.86378,34.42997
10520,39,,,14-Mar-02,,,,,,16,4590,Anita Ln.,-119.86378,34.42997
12333,22,,,07-Apr-12,,,,,,,7056,PHELPS,-119.86378,34.42997
13858,22,,,28-Apr-12,,,,,,,7056,PHELPS,-119.86378,34.42997
13019,58,,,15-May-04,,,,,,,7056,PHELPS,-119.86378,34.42997
10637,68,,,04-Mar-06,,,,,,8,7056,PHELPS,-119.86378,34.42997
10698,68,,,17-Jan-06,,,,,,8,499,NORTHGATE,-119.86378,34.42997
10699,68,,,17-Jan-06,,,,,,8,499,NORTHGATE,-119.86378,34.42997
10700,68,,,17-Jan-06,,,,,,8,499,NORTHGATE,-119.86378,34.42997
10701,68,,,17-Jan-06,,,,,,8,499,NORTHGATE,-119.86378,34.42997
10702,68,,,17-Jan-06,,,,,,8,499,NORTHGATE,-119.86378,34.42997
11071,68,,,21-Oct-06,,,,,,8,75,Glen Annie Rd.,-119.86378,34.42997
11072,68,,,21-Oct-06,,,,,,8,75,Glen Annie Rd.,-119.86378,34.42997
11073,68,,,21-Oct-06,,,,,,8,75,Glen Annie Rd.,-119.86378,34.42997
11231,68,,,22-Nov-08,,,,,,40,10,Mesa Rd.,-119.86378,34.42997
11232,68,,,22-Nov-08,,,,,,40,10,Mesa Rd.,-119.86378,34.42997
11233,68,,,22-Nov-08,,,,,,40,10,Mesa Rd.,-119.86378,34.42997
11234,68,,,22-Nov-08,,,,,,40,10,Mesa Rd.,-119.86378,34.42997
11235,68,,,22-Nov-08,,,,,,40,10,Mesa Rd.,-119.86378,34.42997
11236,68,,,22-Nov-08,,,,,,40,10,Mesa Rd.,-119.86378,34.42997
11707,68,,,14-Feb-07,,,,,0,4,900,Paseo Rio,-119.86378,34.42997
11708,68,,,14-Feb-07,,,,,0,4,900,Paseo Rio,-119.86378,34.42997
11709,68,,,14-Feb-07,,,,,,4,900,Paseo Rio,-119.86378,34.42997
11710,68,,,14-Feb-07,,,,,,4,900,Paseo Rio,-119.86378,34.42997
11711,68,,,14-Feb-07,,,,,,4,900,Paseo Rio,-119.86378,34.42997
12353,68,,,,,,,,,,810,CAMINO DEL SUR,-119.86378,34.42997
12354,68,,,,,,,,,,810,CAMINO DEL SUR,-119.86378,34.42997
12355,68,,,,,,,,,,810,CAMINO DEL SUR,-119.86378,34.42997
12629,68,,,09-Mar-10,,,,,,,500,Los Carneros Rd. S.,-119.86378,34.42997
12630,68,,,09-Mar-10,,,,,,,500,Los Carneros Rd. S.,-119.86378,34.42997
12631,68,,,09-Mar-10,,,,,,,500,Los Carneros Rd. S.,-119.86378,34.42997
12632,68,,,09-Mar-10,,,,,,,500,Los Carneros Rd. S.,-119.86378,34.42997
12633,68,,,09-Mar-10,,,,,,,500,Los Carneros Rd. S.,-119.86378,34.42997
12634,68,,,09-Mar-10,,,,,,,500,Los Carneros Rd. S.,-119.86378,34.42997
12635,68,,,09-Mar-10,,,,,,,500,Los Carneros Rd. S.,-119.86378,34.42997
12636,68,,,06-Nov-10,,,,,,,500,Los Carneros Rd. S.,-119.86378,34.42997
12652,68,,03-Dec-11,13-Nov-10,,,,,,,766,LAUREL,-119.86378,34.42997
12653,68,,03-Dec-11,13-Nov-10,,,,,,,766,LAUREL,-119.86378,34.42997
12654,68,,03-Dec-11,13-Nov-10,,,,,,,766,LAUREL,-119.86378,34.42997
12655,68,,,13-Nov-10,,,,,,,766,LAUREL,-119.86378,34.42997
12656,68,,,30-Oct-10,,,,,,,766,LAUREL,-119.86378,34.42997
12665,68,,,06-Nov-10,,,,,,,500,Los Carneros Rd. S.,-119.86378,34.42997
12666,68,,,06-Nov-10,,,,,,,500,Los Carneros Rd. S.,-119.86378,34.42997
13497,68,,,09-Oct-11,,,,,,,7056,PHELPS,-119.86378,34.42997
13728,68,,,21-Nov-09,,,,,,,600,South Los Carneros Rd.,-119.86378,34.42997
13729,68,,,21-Nov-09,,,,,,,600,South Los Carneros Rd.,-119.86378,34.42997
13730,68,,,21-Nov-09,,,,,,,600,South Los Carneros Rd.,-119.86378,34.42997
13731,68,,,21-Nov-09,,,,,,,600,South Los Carneros Rd.,-119.86378,34.42997
13732,68,,,21-Nov-09,,,,,,,600,South Los Carneros Rd.,-119.86378,34.42997
13733,68,,,21-Nov-09,,,,,,,600,South Los Carneros Rd.,-119.86378,34.42997
13734,68,,,21-Nov-09,,,,,,,600,South Los Carneros Rd.,-119.86378,34.42997
13735,68,,,21-Nov-09,,,,,,,600,South Los Carneros Rd.,-119.86378,34.42997
12489,21,,,21-Apr-10,,,,,,,7601,HOLLISTER,-119.86378,34.42997
12490,21,,,21-Apr-10,,,,,,,7601,HOLLISTER,-119.86378,34.42997
12491,21,,,21-Apr-10,,,,,,,7601,HOLLISTER,-119.86378,34.42997
12492,21,,,21-Apr-10,,,,,,,7601,HOLLISTER,-119.86378,34.42997
12493,21,,,21-Apr-10,,,,,,,7601,HOLLISTER,-119.86378,34.42997
12494,21,,,21-Apr-10,,,,,,,7601,HOLLISTER,-119.86378,34.42997
12495,21,,,21-Apr-10,,,,,,,7601,HOLLISTER,-119.86378,34.42997
12496,21,,,21-Apr-10,,,,,,,7601,HOLLISTER,-119.86378,34.42997
12497,21,,,21-Apr-10,,,,,,,7501,HOLLISTER,-119.86378,34.42997
12498,21,,,21-Apr-10,,,,,,,7401,HOLLISTER,-119.86378,34.42997
12499,21,,,11-May-10,,,,,,,7401,HOLLISTER,-119.86378,34.42997
12500,21,,,11-May-10,,,,,,,7367,Hollister Ave.,-119.86378,34.42997
12501,21,,,11-May-10,,,,,,,7263,HOLLISTER,-119.86378,34.42997
12502,21,,,11-May-10,,,,,,,7263,HOLLISTER,-119.86378,34.42997
12503,21,,,11-May-10,,,,,,,7263,HOLLISTER,-119.86378,34.42997
12504,21,,,11-May-10,,,,,,,7263,HOLLISTER,-119.86378,34.42997
12505,21,,,11-May-10,,,,,,,7263,HOLLISTER,-119.86378,34.42997
12506,21,,,11-May-10,,,,,,,7263,HOLLISTER,-119.86378,34.42997
12507,21,,,11-May-10,,,,,,,7251,HOLLISTER,-119.86378,34.42997
12651,7,,,13-Nov-10,,,,,,,766,LAUREL,-119.86378,34.42997
12667,7,,,06-Nov-10,,,,,,,500,Los Carneros Rd. S.,-119.86378,34.42997
12668,7,,,06-Nov-10,,,,,,,500,Los Carneros Rd. S.,-119.86378,34.42997
12669,7,,,06-Nov-10,,,,,,,500,Los Carneros Rd. S.,-119.86378,34.42997
12297,3,,,07-Apr-12,,,,,,,7056,PHELPS,-119.86378,34.42997
12289,92,,,28-Apr-12,,,,,,,7056,PHELPS,-119.86378,34.42997
10620,49,,,07-Feb-05,,,,,,13,7056,PHELPS,-119.86378,34.42997
10622,49,,,08-Aug-05,,,,,,13,7056,PHELPS,-119.86378,34.42997
13036,49,,,07-Feb-05,,,,,,,7056,PHELPS,-119.86378,34.42997
13037,49,,,,,,,,,,7056,PHELPS,-119.86378,34.42997
14140,49,,,08-Oct-05,,,,,,,6625,ABREGO,-119.86378,34.42997
14141,49,,,08-Oct-05,,,,,,,6625,ABREGO,-119.86378,34.42997
14142,49,,,08-Oct-05,,,,,,,6625,ABREGO,-119.86378,34.42997
14143,49,,,08-Oct-05,,,,,,,6625,ABREGO,-119.86378,34.42997
14144,49,,,08-Oct-05,,,,,,,6625,ABREGO,-119.86378,34.42997
10623,91,,,08-Aug-05,,,,,,13,7056,PHELPS,-119.86378,34.42997
10628,91,,,,,,,,,13,7056,PHELPS,-119.86378,34.42997
12279,91,,,28-Apr-12,,,,,,,7056,PHELPS,-119.86378,34.42997
12280,91,,,28-Apr-12,,,,,,,7056,PHELPS,-119.86378,34.42997
12281,91,,,28-Apr-12,,,,,,,7056,PHELPS,-119.86378,34.42997
13038,91,,,,,,,,,,7056,PHELPS,-119.86378,34.42997
13040,91,,,,,,,,,,7056,PHELPS,-119.86378,34.42997
57,79,,,,,,,,,,101,GLEN ANNIE,-119.86378,34.42997
58,79,,,,,,,,,,101,GLEN ANNIE,-119.86378,34.42997
59,79,,,,,,,,,,101,GLEN ANNIE,-119.86378,34.42997
60,79,,,,,,,,,,101,GLEN ANNIE,-119.86378,34.42997
61,79,,,,,,,,,,101,GLEN ANNIE,-119.86378,34.42997
62,79,,,,,,,,,,101,GLEN ANNIE,-119.86378,34.42997
63,79,,,,,,,,,,101,GLEN ANNIE,-119.86378,34.42997
64,79,,,,,,,,,,101,GLEN ANNIE,-119.86378,34.42997
65,79,,,,,,,,,,101,GLEN ANNIE,-119.86378,34.42997
66,79,,,,,,,,,,101,GLEN ANNIE,-119.86378,34.42997
67,79,,,,,,,,,,101,GLEN ANNIE,-119.86378,34.42997
68,79,,,,,,,,,,101,GLEN ANNIE,-119.86378,34.42997
69,79,,,,,,,,,,101,GLEN ANNIE,-119.86378,34.42997
70,79,,,,,,,,,,101,GLEN ANNIE,-119.86378,34.42997
95,79,,,,,,,,,,101,GLEN ANNIE,-119.86378,34.42997
10746,79,,,19-Jan-06,,,,,,8,500,STORKE,-119.86378,34.42997
10747,79,,,19-Jan-06,,,,,,8,500,STORKE,-119.86378,34.42997
10748,79,,,19-Jan-06,,,,,,8,500,STORKE,-119.86378,34.42997
10749,79,,,19-Jan-06,,,,,,8,500,STORKE,-119.86378,34.42997
10750,79,,,19-Jan-06,,,,,,8,500,STORKE,-119.86378,34.42997
12043,79,03-Jul-09,,10-Jan-09,1.2,<16,,,4,8,6400,CAROLDALE,-119.86378,34.42997
13487,79,,,09-Oct-11,,,,,,,7056,PHELPS,-119.86378,34.42997
13488,79,,,09-Oct-11,,,,,,,7056,PHELPS,-119.86378,34.42997
13489,79,,,09-Oct-11,,,,,,,7056,PHELPS,-119.86378,34.42997
13490,79,,,09-Oct-11,,,,,,,7056,PHELPS,-119.86378,34.42997
13491,79,,,09-Oct-11,,,,,,,7056,PHELPS,-119.86378,34.42997
13492,79,,,09-Oct-11,,,,,,,7056,PHELPS,-119.86378,34.42997
11045,66,,,17-Sep-05,,,,,,8,1,WINCHESTER CANYON,-119.86378,34.42997
13048,66,,,,,,,,,,7056,PHELPS,-119.86378,34.42997
11220,71,,,22-Nov-08,,,,,,40,10,Mesa Rd.,-119.86378,34.42997
11221,71,,,22-Nov-08,,,,,,40,10,Mesa Rd.,-119.86378,34.42997
11222,71,,,22-Nov-08,,,,,,40,10,Mesa Rd.,-119.86378,34.42997
11223,71,,,22-Nov-08,,,,,,40,10,Mesa Rd.,-119.86378,34.42997
11224,71,,,22-Nov-08,,,,,,40,10,Mesa Rd.,-119.86378,34.42997
11225,71,,,22-Nov-08,,,,,,40,10,Mesa Rd.,-119.86378,34.42997
11226,71,,,22-Nov-08,,,,,,40,10,Mesa Rd.,-119.86378,34.42997
11227,71,,,22-Nov-08,,,,,,40,10,Mesa Rd.,-119.86378,34.42997
11228,71,,,22-Nov-08,,,,,,40,10,Mesa Rd.,-119.86378,34.42997
11229,71,,,22-Nov-08,,,,,,40,10,Mesa Rd.,-119.86378,34.42997
11230,71,,,22-Nov-08,,,,,,40,10,Mesa Rd.,-119.86378,34.42997
12649,71,,,13-Nov-10,,,,,,,766,LAUREL,-119.86378,34.42997
12650,71,,,30-Oct-10,,,,,,,766,LAUREL,-119.86378,34.42997
12670,71,,,06-Nov-10,,,,,,,500,Los Carneros Rd. S.,-119.86378,34.42997
12671,71,,,06-Nov-10,,,,,,,500,Los Carneros Rd. S.,-119.86378,34.42997
12672,71,,,06-Nov-10,,,,,,,500,Los Carneros Rd. S.,-119.86378,34.42997
12673,71,,,06-Nov-10,,,,,,,500,Los Carneros Rd. S.,-119.86378,34.42997
12286,50,,,28-Apr-12,,,,,,,7056,PHELPS,-119.86378,34.42997
10553,80,,,24-Nov-02,,,,,,13,7056,PHELPS,-119.86378,34.42997
10598,80,,,10-Jul-04,,,,,,13,7056,PHELPS,-119.86378,34.42997
10599,80,,,10-Jul-04,,,,,,13,7056,PHELPS,-119.86378,34.42997
10602,80,,,01-Dec-04,,,,,,13,7056,PHELPS,-119.86378,34.42997
10603,80,,,01-Dec-04,,,,,,13,7056,PHELPS,-119.86378,34.42997
12997,80,,,24-Nov-02,,,,,,,7056,PHELPS,-119.86378,34.42997
13025,80,,08-Mar-06,10-Jul-04,,,,,,,7056,PHELPS,-119.86378,34.42997
13027,80,,,,,,,,,,7056,PHELPS,-119.86378,34.42997
13028,80,,,,,,,,,,7056,PHELPS,-119.86378,34.42997
11111,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8634791890521,34.41981183214201
11112,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8634441359866,34.4198680476945
11113,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8634090843294,34.41993101412038
11114,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8633574716996,34.41997707427108
11106,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8633161823603,34.42001800295937
11105,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8632922144888,34.41989635747599
11115,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8632810773016,34.42005891442994
11107,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8632274454111,34.42008288069104
11110,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8631910490291,34.41993445508263
11109,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8631657739513,34.42010181302783
11137,71,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8631560924163,34.42000587347028
11116,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8631041045056,34.42011725007052
11138,71,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8630840637164,34.42007741530093
11108,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8630552436432,34.41998984218667
11139,68,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.863035722653,34.42013130729859
11117,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8628852267884,34.42016790054041
11118,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8628196217887,34.42024740097997
11119,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8627434062358,34.42019363264627
11121,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8626714628458,34.42028155258653
11122,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.862595544127,34.42022929751031
11120,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8625181390455,34.42027856629821
11123,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8624922747228,34.42031723717039
11124,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8624017128802,34.42032240411586
11125,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8623355737845,34.42034448376353
11126,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8622434861828,34.42030220037499
11132,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8621502331423,34.42034289081753
11140,68,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8618550601523,34.42050294298119
11128,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8618469150802,34.42043163998901
11127,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8618411459133,34.42037753273758
11141,68,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8617790063826,34.42048232079595
11129,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8617389176934,34.42041476833474
11136,71,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8616928199812,34.42050099419474
11130,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.861680376763,34.42036425351238
11142,68,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8616693882979,34.42043833972591
11131,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8616130269282,34.42039293952912
11135,71,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.861588722083,34.42045202602513
13845,68,,,17-Apr-05,,,,,,,810,CAMINO DEL SUR,-119.8613427529309,34.41504974634899
13846,68,,,17-Apr-05,,,,,,,810,CAMINO DEL SUR,-119.8613412091327,34.41499696050455
13847,68,,,17-Apr-05,,,,,,,810,CAMINO DEL SUR,-119.8613396961182,34.41494026281373
14153,51,,,08-Oct-05,,,,,,,6669,Trigo,-119.86073,34.41115
11133,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8602852926439,34.42035131001465
11143,68,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8601615085667,34.4204988836422
11134,75,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8600973879367,34.42036189139971
11144,68,,,08-Nov-08,,,,,,40,6750,El Colegio,-119.8600532317512,34.42055332908625
12899,75,,,15-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.85733484259,34.44470294921597
12902,75,,,15-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.8572513107684,34.44477393580469
12903,75,,,15-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.857159932526,34.44484732190868
12904,75,,,15-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.8570877915641,34.44490285740788
12901,75,,,15-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.8570276752435,34.44496037519077
12905,75,,,15-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.8569507258997,34.44502979341001
12906,75,,,15-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.8568858008829,34.44509921070106
12907,75,,,15-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.8568112555704,34.44516069565623
12908,75,,,15-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.8567439242586,34.44521623037332
10327,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10328,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10329,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10330,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10331,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10332,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10333,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10334,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10335,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10336,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10337,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10338,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10339,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10340,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10341,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10342,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10343,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10344,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10345,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10346,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10347,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10348,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10349,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10350,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10351,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10352,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10353,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10354,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10355,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10356,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10357,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10358,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10359,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10360,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10361,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10362,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10363,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10364,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10365,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10366,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10367,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10368,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10369,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10370,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10371,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10372,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10373,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10374,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10375,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10376,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10377,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10378,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10379,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10380,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10381,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10382,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10383,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10384,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10385,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10386,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10387,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10388,75,,,29-Nov-02,,,,,,6,304,Los Carneros,-119.85668,34.43465
10522,75,,,14-Mar-02,,,,,,13,304,Los Carneros,-119.85668,34.43465
13093,19,,,13-Jul-11,,,,,,,304,Los Carneros,-119.85668,34.43465
13094,19,,,13-Jul-11,,,,,,,304,Los Carneros,-119.85668,34.43465
13095,19,,,13-Jul-11,,,,,,,304,Los Carneros,-119.85668,34.43465
13395,19,,,14-Jul-11,,,,,,,320,Los Carneros,-119.85668,34.43465
13396,19,,,14-Jul-11,,,,,,,320,Los Carneros,-119.85668,34.43465
13397,19,,,14-Jul-11,,,,,,,320,Los Carneros,-119.85668,34.43465
13096,79,,,13-Jul-11,,,,,,,304,Los Carneros,-119.85668,34.43465
13097,79,,,13-Jul-11,,,,,,,304,Los Carneros,-119.85668,34.43465
13098,79,,,13-Jul-11,,,,,,,304,Los Carneros,-119.85668,34.43465
13392,79,,,14-Jul-11,,,,,,,320,Los Carneros,-119.85668,34.43465
13393,79,,,14-Jul-11,,,,,,,320,Los Carneros,-119.85668,34.43465
13394,79,,,14-Jul-11,,,,,,,320,Los Carneros,-119.85668,34.43465
12900,75,,,15-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.856671784439,34.44528564792697
12909,75,,,15-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.856592429342,34.44534911621658
12910,75,,,15-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.8565082648983,34.44541853443591
13841,62,,,17-Apr-05,,,,,,,820,EMBARCADERO DEL NORTE,-119.8552499186691,34.41448982722604
13842,62,,,17-Apr-05,,,,,,,820,EMBARCADERO DEL NORTE,-119.8550453527689,34.41449569661752
13843,62,,,17-Apr-05,,,,,,,820,EMBARCADERO DEL NORTE,-119.8549467015014,34.41450152387391
13844,62,,,17-Apr-05,,,,,,,820,EMBARCADERO DEL NORTE,-119.8548788145536,34.41449955803575
12898,75,,,14-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.8548615346258,34.44632977435315
12897,75,,,14-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.8547752248098,34.44637204081908
12896,75,,,14-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.8546997037498,34.44641208242441
12895,75,,,14-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.8543760358741,34.44652776182844
12894,75,,,14-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.8543005141081,34.44656113020271
12893,75,,,14-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.8540712502952,34.44665233808363
12892,75,,,14-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.8538797558864,34.44674354054754
12891,75,,,14-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.8538069304134,34.4467680112483
12890,75,,,14-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.8535399010532,34.44689258660822
12889,75,,,14-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.8534643790449,34.4469304030197
12888,75,,,14-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.8532432061885,34.44703050600187
12887,75,,,14-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.8531649867364,34.44707499544004
12886,75,,,14-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.852924932735,34.44717287353365
12885,75,,,14-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.8528817773227,34.44720179121322
12884,75,,,14-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.8528224384343,34.4472396067336
12883,75,,,14-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.8525931721851,34.44734193268042
12882,75,,,14-Sep-10,,,,,,,6600,CATHEDRAL OAKS,-119.8525257412275,34.44737752390546
